Image_ID,Mask_ID,Facemask_ID,Maskexists,Masknotexists,Face_Coordinates,Image_Coordinates,Image_CategoryID,Riskmask_ID,Non_riskmaskID,FileID,Maskweidth,Maskheight,Imagewidth,Imageheight,Mask_Price,Encryption_Key,Encryption_Method_SSN,Masked_Social_Security_Number,Masked_Credi_Number,Masked_DOB,Privacy_Policy_Reference_Number,Masked_Medical_Record,Data_Masking_Entity
206,306,510,FALSE,FALSE,544,522,34576,244,94298,171014,228,38,233,233,1364,236,94107,499,94107,487.5,521.63,970.9,171014
207,307,551,FALSE,FALSE,531,539,29012,236,159509,318300,229,38,234,234,1364,237,94110,1115,94110,527.05,539.2,936.7,318300
208,308,528,FALSE,FALSE,544,536,38684,237,81170,141363,230,37,233,233,974,236,94040,582,94040,520,536.38,868.05,141363
209,309,555,FALSE,FALSE,533,536,32173,236,117701,223872,231,38,222,222,974,225,94107,449,94107,529.3,535.82,881.1,223872
210,310,526,FALSE,FALSE,538,537,66046,225,61394,96697,232,38,216,216,974,219,94105,375,94105,524,536.55,853.35,96697
211,311,538,FALSE,FALSE,542,548,94786,219,169661,341231,233,38,219,219,812,224,94105,771,94105,538.45,547.92,871.4,341231
212,312,550,FALSE,FALSE,536,541,48697,224,171652,345726,234,38,224,224,812,229,94103,399,94103,532.2,541.23,871.05,345726
213,313,532,FALSE,FALSE,541,539,56441,229,128265,247733,235,38,222,222,812,223,94107,0,94107,532,538.71,876.1,247733
214,314,545,FALSE,FALSE,558,566,56233,223,75271,128040,236,38,221,221,812,223,94104,654,94104,545,565.67,878.75,128040
215,315,555,FALSE,FALSE,554,559,79195,223,109659,205708,237,38,222,222,812,223,94104,424,94104,550.35,559.08,870.45,205708
216,316,555,FALSE,FALSE,542,542,61503,223,145976,287735,238,38,222,222,812,225,94103,499,94103,535.15,541.54,828.05,287735
217,317,539,FALSE,FALSE,514,521,39096,225,53396,78633,239,38,224,224,779,235,94104,432,94104,511,521,835.8,78633
218,318,516,FALSE,FALSE,528,528,46187,236,144039,283359,240,38,233,233,844,234,94103,399,94103,511.3,528.41,825.45,283359
219,319,565,FALSE,FALSE,536,543,104165,234,54300,80676,241,38,233,233,942,236,5432,399,5432,533,543.3,824.25,80676
220,320,535,FALSE,FALSE,528,532,230009,236,58223,89537,242,38,230,230,454,231,94111,597,94111,525,531.81,827.15,89537
221,321,523,FALSE,FALSE,525,516,189779,231,66008,107118,243,37,226,226,1039,226,95125,463,95125,501,515.66,833.2,107118
222,322,528,FALSE,FALSE,523,525,236237,226,121491,232434,244,38,215,215,649,219,94105,484,94105,520,525.33,809.15,232434
223,323,517,FALSE,FALSE,525,526,385666,219,89916,161117,245,38,218,218,877,229,94107,635,94107,511.1,525.51,820.05,161117
224,324,540,FALSE,FALSE,528,529,568437,229,182098,369320,246,38,223,223,812,226,94105,685,94105,526.1,529.2,827.5,369320
225,325,523,FALSE,FALSE,529,527,187084,226,68160,111981,247,38,223,223,617,226,94065,725,94065,522.5,526.81,831,111981
226,326,530,FALSE,FALSE,529,530,89598,226,136576,266503,248,38,225,225,617,236,94103,487,94103,526.5,529.61,827,266503
227,327,535,FALSE,FALSE,549,547,87301,236,111423,209693,249,38,232,232,617,232,679,1249,679,528,546.98,832.55,209693
228,328,543,FALSE,FALSE,538,541,156041,232,141814,278335,250,38,232,232,649,235,94133,1059,94133,532,540.94,849.05,278335
229,329,500,FALSE,FALSE,525,526,67765,235,85831,151890,251,38,234,234,649,240,94105,696,94105,500,526.34,838.1,151890
230,330,527,FALSE,FALSE,506,512,62801,240,121928,233420,252,38,238,238,584,239,94105,329,94105,501,511.68,840.2,233420
231,331,501,FALSE,FALSE,513,506,81267,239,96617,176252,253,38,232,232,779,236,94107,517,94107,493,505.9,854.9,176252
232,332,513,FALSE,FALSE,513,514,49039,236,90687,162860,254,38,229,229,779,230,657,591,657,510,513.56,853.75,162860
233,333,516,FALSE,FALSE,520,517,114973,230,155425,309075,255,38,229,229,779,237,94123,406,94123,507,517.18,879.5,309075
234,334,540,FALSE,FALSE,523,528,107758,237,122955,235739,256,38,236,236,844,244,94065,684,94065,522,528.12,875.35,235739
235,335,525,FALSE,FALSE,527,524,56384,244,113188,213681,257,38,240,240,844,242,94612,1115,94612,520.15,524.4,869.1,213681
236,336,528,FALSE,FALSE,533,529,139489,242,163884,328181,258,38,239,239,877,240,94103,999,94103,524.35,528.71,874.05,328181
237,337,535,FALSE,FALSE,537,536,444495,240,68984,113841,259,38,239,239,877,242,94110,295,94110,531.1,536.38,872.45,113841
238,338,540,FALSE,FALSE,550,548,322981,242,99306,182326,260,37,240,240,877,241,94063,442,94063,536.6,547.89,866.5,182326
239,339,560,FALSE,FALSE,566,563,169589,241,52325,76215,261,38,235,235,877,236,94108,563,94108,550,562.63,853.45,76215
240,340,569,FALSE,FALSE,584,587,118830,236,58695,90602,262,38,234,234,779,237,94608,435,94608,568,587.22,851.85,90602
241,341,576,FALSE,FALSE,563,570,140723,237,80229,139239,263,38,237,237,779,238,94104,563,94104,555,570.4,862.7,139239
242,342,555,TRUE,TRUE,571,566,119307,238,104723,194561,264,38,235,235,877,236,94612,399,94612,545.25,565.99,860.55,194561
243,343,574,FALSE,FALSE,564,568,167377,236,51257,73802,265,37,236,236,877,237,94025,499,94025,562,567.55,857.45,73802
244,344,540,FALSE,FALSE,548,552,86723,237,51336,73981,266,38,232,232,877,233,94107,1338,94107,540,551.79,860.05,73981
245,345,542,FALSE,FALSE,541,539,62012,233,53226,78249,267,38,232,232,877,232,94403,1115,94403,530.6,538.94,860.4,78249
246,346,542,FALSE,FALSE,526,535,70062,232,64672,104102,268,38,232,232,844,234,94103,399,94103,524,535.17,860.85,104102
247,347,528,FALSE,FALSE,515,520,129328,234,173264,349367,269,38,234,234,844,235,94104,499,94104,511.3,519.68,856.15,349367
248,348,519,FALSE,FALSE,527,531,57949,235,155791,309903,270,38,235,235,1202,240,94105,791,94105,515,531.04,851.25,309903
249,349,527,FALSE,FALSE,535,537,42438,240,118335,225304,271,38,239,239,1137,239,94108,725,94108,527,536.92,850.4,225304
250,350,539,FALSE,FALSE,538,538,94622,239,90164,161679,272,38,239,239,1234,241,94103,499,94103,535,538.05,866.1,161679
251,351,540,FALSE,FALSE,525,535,45007,241,140873,276208,273,38,237,237,1234,237,94105,499,94105,520,534.76,876.4,276208
252,352,529,FALSE,FALSE,534,530,85653,237,116493,221144,274,38,236,236,1234,237,94583,1279,94583,524,530.17,854.35,221144
253,353,539,FALSE,FALSE,570,555,183886,237,58919,91107,275,38,237,237,1234,237,94107,1099,94107,533,554.66,858.55,91107
254,354,577,FALSE,FALSE,561,573,90010,237,64349,103373,276,38,237,237,1494,237,94612,533,94612,557,573.28,895.7,103373
255,355,555,FALSE,FALSE,561,565,59736,237,164376,329293,277,38,236,236,1364,237,94102,696,94102,552,565.41,921.9,329293
256,356,565,FALSE,FALSE,549,559,106956,237,169060,339872,278,38,232,232,1364,233,94105,363,94105,543,558.55,902.8,339872
257,357,553,FALSE,FALSE,548,551,133525,233,109664,205720,279,38,230,230,1234,230,4321,631,4321,545.1,550.88,920.5,205720
258,358,569,FALSE,FALSE,552,555,66654,230,68719,113243,280,38,221,221,1234,223,94107,1115,94107,551,555.11,941.05,113243
259,359,554,FALSE,FALSE,550,553,47907,223,102834,190293,281,38,222,222,1234,226,94104,968,94104,548.25,553.13,943.65,190293
260,360,554,FALSE,FALSE,539,542,83177,226,158339,315657,282,38,224,224,649,226,94103,486,94103,535,542.39,944.65,315657
261,361,541,FALSE,FALSE,538,537,46689,226,168687,339029,283,38,224,224,779,224,94129,597,94129,531.2,537.22,918.4,339029
262,362,543,FALSE,FALSE,552,555,86684,224,170884,343992,284,38,223,223,779,225,94577,563,94577,541.4,554.65,864.05,343992
263,363,559,FALSE,FALSE,549,557,161835,225,92949,167969,285,38,224,224,942,226,94107,597,94107,545.15,556.51,901,167969
264,364,551,FALSE,FALSE,550,549,105602,226,110023,206532,286,38,223,223,574,223,94104,458,94104,542.75,549.03,901.6,206532
265,365,546,FALSE,FALSE,576,565,112956,223,126506,243760,287,38,223,223,583,228,94108,1065,94108,546.25,565.2,879.3,243760
266,366,585,FALSE,FALSE,589,598,157706,229,130602,253012,288,38,228,228,994,229,94065,2130,94065,585,597.9,874.8,253012
267,367,591,FALSE,FALSE,568,577,269587,229,117289,222942,289,38,228,228,583,229,94105,1099,94105,561,577.23,873.4,222942
268,368,577,FALSE,FALSE,574,573,526729,229,117645,223747,290,37,229,229,714,230,95110,721,95110,567,573.28,865.15,223747
269,369,568,FALSE,FALSE,574,573,149921,230,148945,294440,291,38,229,229,844,230,94583,968,94583,568,573.19,879.9,294440
270,370,560,FALSE,FALSE,571,565,475599,230,114971,217706,292,41,229,229,877,232,10016,563,10016,544,565.22,882.55,217706
271,371,570,FALSE,FALSE,597,586,251998,232,170175,342390,293,38,232,232,779,234,94063,996,94063,569,585.94,876.95,342390
272,372,602,FALSE,FALSE,606,607,445360,233,92758,167537,294,38,233,233,500,237,94104,499,94104,582.3,606.52,868.1,167537
273,373,603,FALSE,FALSE,595,596,304396,237,142762,280476,295,37,236,236,812,251,94063,682,94063,588,596.31,862.45,280476
274,374,590,FALSE,FALSE,602,600,306413,251,168803,339291,296,38,246,246,779,249,94103,399,94103,586.1,599.9,862.4,339291
275,375,604,FALSE,FALSE,598,600,209464,249,56139,84829,297,38,244,244,779,249,94107,626,94107,593,600.09,846.8,84829
276,376,603,FALSE,FALSE,601,601,302103,249,160646,320869,298,38,244,244,454,245,94107,1140,94107,597.1,600.56,841.75,320869
277,377,604,FALSE,FALSE,603,606,255634,245,162479,325009,299,38,241,241,619,245,94104,486,94104,602,606.1,837.35,325009
278,378,605,FALSE,FALSE,603,603,775187,245,146925,289879,300,38,242,242,617,244,8765,597,8765,601,603.36,845.65,289879
279,379,601,FALSE,FALSE,597,602,646323,244,61291,96465,301,38,244,244,487,247,94111,399,94111,592,601.9,843.25,96465
280,380,600,FALSE,FALSE,602,606,530517,247,112643,212448,302,38,243,243,747,244,94941,660,94941,599.8,605.53,831.4,212448
281,381,603,FALSE,FALSE,600,601,362359,244,116273,220648,303,38,241,241,1039,241,94107,459,94107,597,601.41,827.7,220648
282,382,600,FALSE,FALSE,595,593,232841,240,109285,204865,304,38,240,240,649,243,94105,631,94105,584.1,593.4,814.4,204865
283,383,600,FALSE,FALSE,597,597,231723,243,103264,191266,305,38,242,242,714,244,94102,459,94102,592.25,597.01,815.35,191266
284,384,595,FALSE,FALSE,596,594,263327,244,60111,93801,306,38,243,243,1039,251,94403,597,94403,590,594.4,811.45,93801
285,385,592,FALSE,FALSE,588,589,168479,251,55227,82770,307,38,247,247,422,249,94124,852,94124,584,589.05,786.65,82770
286,386,586,FALSE,FALSE,591,590,229198,249,73733,124567,308,38,249,249,422,257,94108,353,94108,586,589.68,784.4,124567
287,387,591,FALSE,FALSE,584,586,219519,257,98129,179668,309,38,256,256,779,263,94107,345,94107,581.65,586.37,758.05,179668
288,388,582,FALSE,FALSE,584,581,142030,263,82589,144570,310,37,256,256,779,259,9876,329,9876,573,580.85,763.7,144570
289,389,586,FALSE,FALSE,581,585,145422,259,168876,339457,311,38,254,254,552,255,94107,518,94107,576.15,585.41,731.3,339457
290,390,585,FALSE,FALSE,587,583,178155,255,104997,195179,312,38,254,254,552,256,94608,387,94608,571.65,582.78,699.5,195179
291,391,592,FALSE,FALSE,586,587,253455,256,147736,291710,313,38,254,254,552,261,94104,339,94104,580,586.94,712.35,291710
292,392,633,FALSE,FALSE,590,596,431960,261,181512,367997,314,37,259,259,552,272,94304,744,94304,575,595.79,726.4,367997
293,393,582,FALSE,FALSE,584,603,273458,271,95260,173188,315,38,268,268,552,269,94105,888,94105,581,602.81,810.95,173188
294,394,597,FALSE,FALSE,579,589,207180,270,91977,165773,316,39,265,265,584,266,95811,487,95811,570,589.38,897.15,165773
295,395,584,FALSE,FALSE,574,571,414083,266,126296,243285,317,38,264,264,584,271,94107,487,94107,552.25,570.98,892.5,243285
296,396,620,FALSE,FALSE,540,544,437676,271,174329,351773,318,37,267,267,584,269,95054,563,95054,528.5,543.89,886.7,351773
297,397,540,FALSE,FALSE,520,524,192731,269,118266,225148,319,38,269,269,487,285,94109,859,94109,513,523.88,856.25,225148
298,398,514,FALSE,FALSE,499,495,155128,285,153825,305463,320,38,284,284,487,293,94104,1133,94104,478.35,495.21,836.7,305463
299,399,490,FALSE,FALSE,487,490,163360,293,94093,170553,321,38,293,293,519,311,94105,788,94105,484,489.59,815.9,170553
300,400,462,FALSE,FALSE,451,457,158851,311,167934,337329,322,38,281,281,519,292,94103,1463,94103,431,457.18,790.55,337329
301,401,459,FALSE,FALSE,462,460,53466,292,103244,191219,323,38,287,287,617,287,94107,399,94107,450,460.37,804.5,191219
302,402,450,FALSE,FALSE,504,480,143065,288,160936,321523,324,38,285,285,617,286,94105,744,94105,449.05,480.04,165.25,321523
303,403,501,FALSE,FALSE,514,505,151168,286,107020,199748,325,38,275,275,487,278,94102,487,94102,481,505.3,160.35,199748
304,404,506,FALSE,FALSE,510,508,72829,278,173337,349531,326,38,272,272,487,279,94104,657,94104,497.5,508.03,159,349531
305,405,510,FALSE,FALSE,533,519,112700,279,73155,123260,327,38,274,274,649,275,7896,1133,7896,500,519.42,158.5,123260
306,406,515,FALSE,FALSE,537,526,87743,275,145878,287513,328,41,273,273,519,274,10003,399,10003,510,525.54,156.75,287513
307,407,540,FALSE,FALSE,553,548,33452,273,164180,328851,329,38,273,273,519,279,94108,399,94108,540,547.91,156.8,328851
308,408,549,FALSE,FALSE,547,543,91167,279,184632,375043,330,38,275,275,487,276,94104,399,94104,522,543.29,159.4,375043
309,409,540,FALSE,FALSE,545,543,72192,276,151992,301323,331,38,274,274,487,277,94107,1233,94107,535,543.35,154.4,301323
310,410,532,FALSE,FALSE,565,557,89097,277,100694,185460,332,38,276,276,487,276,94063,825,94063,532,556.84,146.1,185460
311,411,598,FALSE,FALSE,586,579,81564,276,180684,366127,333,38,275,275,487,288,94105,487,94105,565.5,578.73,149.5,366127
312,412,577,FALSE,FALSE,576,573,57093,288,83392,146382,334,38,286,286,487,289,94104,563,94104,562.1,573.22,150.4,146382
313,413,570,FALSE,FALSE,543,554,79696,289,121140,231641,335,38,288,288,487,293,94129,399,94129,541,553.5,149.4,231641
314,414,531,FALSE,FALSE,494,500,43774,293,66656,108583,336,38,287,287,487,294,94607,471,94607,492,499.65,141.65,108583
315,415,489,FALSE,FALSE,537,529,84004,294,123814,237680,337,38,293,293,487,294,94588,342,94588,489,528.64,139.55,237680
316,416,515,FALSE,FALSE,537,536,112775,294,150292,297483,338,38,289,289,487,290,94103,432,94103,515.1,535.8,139.45,297483
317,417,555,FALSE,FALSE,555,549,18407,289,159514,318312,339,38,287,287,487,288,94103,399,94103,535,548.56,138.75,318312
318,418,557,FALSE,FALSE,549,547,30145,288,87020,154576,340,37,282,282,487,285,94043,736,94043,536.4,547.19,144.95,154576
319,419,545,FALSE,FALSE,541,544,282705,285,96794,176652,341,38,278,278,519,282,94111,1260,94111,536,544.05,139.75,176652
320,420,538,FALSE,FALSE,508,518,163587,280,105155,195536,342,38,278,278,519,283,94107,399,94107,502.1,517.93,142.95,195536
321,421,500,FALSE,FALSE,488,490,120721,283,175999,355546,343,38,280,280,454,281,94107,1133,94107,472.05,490.01,136.85,355546
322,422,497,FALSE,FALSE,485,489,102004,281,169169,340119,344,38,281,281,454,285,94110,759,94110,477.95,488.89,129.15,340119
323,423,485,FALSE,FALSE,488,493,110506,285,182911,371157,345,38,281,281,714,282,94103,475,94103,482.05,492.75,126.55,371157
324,424,499,FALSE,FALSE,514,510,90838,282,134980,262899,346,38,278,278,714,279,94111,744,94111,498,509.75,127.55,262899
325,425,519,FALSE,FALSE,529,525,95004,279,70245,116689,347,38,276,276,942,280,94103,1903,94103,513.15,525.44,130.95,116689
326,426,535,FALSE,FALSE,540,532,55449,280,169624,341146,348,38,261,261,942,261,94105,771,94105,520,531.53,127.6,341146
327,427,544,FALSE,FALSE,536,537,61545,261,135818,264791,349,38,260,260,1039,265,94105,725,94105,530,536.67,126.45,264791
328,428,532,FALSE,FALSE,544,541,68366,265,50071,71123,350,38,263,263,1039,264,94104,473,94104,532,541.34,122.15,71123
329,429,545,FALSE,FALSE,543,547,69796,264,60368,94382,351,38,264,264,779,270,94107,499,94107,542,546.67,116.65,94382
330,430,550,FALSE,FALSE,540,542,29032,271,182028,369162,352,38,265,265,779,266,94108,759,94108,540,542.39,135.35,369162
331,431,525,FALSE,FALSE,526,525,62690,266,92289,166477,353,38,263,263,779,264,94108,475,94108,505.55,524.81,157.05,166477
332,432,520,FALSE,FALSE,551,541,100491,264,184555,374870,354,38,261,261,779,266,94105,654,94105,520,540.73,152,374870
333,433,564,FALSE,FALSE,549,550,108434,266,135591,264280,355,38,261,261,747,262,94107,791,94107,545,550.17,139.9,264280
334,434,548,FALSE,FALSE,550,549,203724,262,73790,124696,356,38,257,257,747,259,94578,744,94578,540,549.32,139.4,124696
335,435,545,FALSE,FALSE,607,593,72936,258,160667,320917,357,38,257,257,747,258,94111,376,94111,545,592.54,144.75,320917
336,436,610,FALSE,FALSE,625,617,257463,258,121249,231886,358,38,211,211,487,211,94065,399,94065,596,616.68,143.45,231886
337,437,625,FALSE,FALSE,632,624,87722,226,135507,264089,359,38,223,223,487,227,94105,599,94105,615,624.39,139.9,264089
338,438,625,FALSE,FALSE,619,620,42737,227,154352,306652,360,38,227,227,487,235,94103,782,94103,614.25,620.09,140.35,306652
339,439,622,FALSE,FALSE,616,618,115536,235,116530,221227,361,38,232,232,487,233,94133,362,94133,615,618.45,143.05,221227
340,440,616,FALSE,FALSE,617,614,38067,233,142869,280718,362,38,223,223,487,230,94129,1173,94129,606,614.17,142.95,280718
341,441,618,FALSE,FALSE,616,617,89611,230,131063,254052,363,38,226,226,487,228,94103,744,94103,614,616.5,141.85,254052
342,442,610,FALSE,FALSE,614,606,59075,228,165942,332830,364,38,210,210,487,210,94063,725,94063,586,606.28,139.7,332830
343,443,610,FALSE,FALSE,624,629,77097,210,172384,347380,365,38,200,200,487,222,94105,376,94105,605,628.71,137.05,347380
344,444,630,FALSE,FALSE,622,623,43233,222,142713,280364,366,38,220,220,487,226,94111,459,94111,617.5,623.26,137.15,280364
345,445,625,FALSE,FALSE,623,623,41107,226,91790,165351,367,38,224,224,519,225,94107,654,94107,620.25,623.36,139.75,165351
346,446,618,FALSE,FALSE,566,596,171863,225,100436,184877,368,38,221,221,519,231,94104,379,94104,560,596.39,136.95,184877
347,447,585,FALSE,FALSE,616,605,84415,232,144750,284966,369,38,227,227,519,230,94105,696,94105,575,605.48,139.95,284966
348,448,615,FALSE,FALSE,616,615,52327,230,137468,268519,370,38,226,226,454,229,94560,597,94560,607,615.19,140.25,268519
349,449,615,FALSE,FALSE,607,610,32239,229,161824,323529,371,38,226,226,454,230,94105,692,94105,605,610.33,142,323529
350,450,610,FALSE,FALSE,601,601,27226,230,92920,167903,372,38,227,227,454,228,94107,1999,94107,597,601.06,140.4,167903
351,451,606,FALSE,FALSE,600,601,30896,228,108422,202914,373,37,226,226,487,229,94043,824,94043,600,600.89,138.55,202914
352,452,600,FALSE,FALSE,600,600,94993,229,141046,276600,374,38,227,227,487,227,94103,399,94103,598,600.29,139.35,276600
353,453,608,FALSE,FALSE,609,610,160646,227,156147,310708,375,37,227,227,487,230,94063,737,94063,602,609.72,139.7,310708
354,454,595,FALSE,FALSE,598,599,380041,230,182642,370547,376,38,229,229,519,235,94103,399,94103,594,598.63,140.5,370547
355,455,600,FALSE,FALSE,596,596,73016,235,150476,297898,377,38,235,235,519,240,94103,899,94103,591,596.08,138.75,297898
356,456,601,FALSE,FALSE,598,606,120927,240,79794,138257,378,38,239,239,519,240,94107,368,94107,594,606.14,133.15,138257
357,457,599,FALSE,FALSE,591,593,160404,240,55832,84136,379,38,240,240,584,244,94107,471,94107,588,593.06,131.8,84136
358,458,598,FALSE,FALSE,590,591,46210,243,152921,303420,380,38,238,238,584,238,94105,399,94105,588.05,591.08,129.05,303420
359,459,583,FALSE,FALSE,583,582,36042,238,145711,287137,381,38,236,236,584,238,94402,376,94402,574,582.22,141.8,287137
360,460,594,FALSE,FALSE,589,589,18783,238,128196,247576,382,38,238,238,584,240,9087,544,9087,585.05,588.66,139.85,247576
361,461,590,FALSE,FALSE,582,583,52324,240,80505,139862,383,38,235,235,584,235,94111,499,94111,580,582.62,139.75,139862
362,462,583,FALSE,FALSE,580,581,96820,235,172616,347903,384,38,229,229,584,231,94105,426,94105,578,580.63,142,347903
363,463,582,FALSE,FALSE,580,581,292940,231,102213,188893,385,38,228,228,649,231,94107,399,94107,572,580.58,143.4,188893
364,464,574,FALSE,FALSE,580,582,79591,230,91241,164110,386,38,230,230,649,230,94111,499,94111,574.05,582.25,143.75,164110
365,465,574,FALSE,FALSE,580,580,76611,230,158160,315254,387,38,227,227,649,229,94104,995,94104,572,580.15,142.95,315254
366,466,577,FALSE,FALSE,575,572,72541,229,54245,80551,388,38,229,229,747,230,94129,499,94129,556,571.94,142.15,80551
367,467,575,FALSE,FALSE,589,586,118844,234,171177,344654,389,38,232,232,747,233,94107,499,94107,570.45,585.85,141.05,344654
368,468,582,FALSE,FALSE,595,589,41697,233,167377,336071,390,38,231,231,747,231,94611,597,94611,576.35,588.84,142.05,336071
